"rank_change","symbol","rank","padj","gene"
-1137,"BICRA-AS1",3509,0.000528142161917216,"ENSG00000269806"
2786,"SIAH1",3510,0.000529504598646054,"ENSG00000196470"
-294,"AC022022.1",3511,0.000531046216897308,"ENSG00000224412"
1391,"MSH2",3512,0.000532355929141439,"ENSG00000095002"
-137,"GTF3C2-AS1",3513,0.000533912796815667,"ENSG00000234945"
1471,"H3-3A",3514,0.000535528773865285,"ENSG00000163041"
1234,"GAR1",3515,0.000536943953897598,"ENSG00000109534"
-1396,"AC022726.2",3516,0.000537032563894729,"ENSG00000283125"
490,"IK",3517,0.000539297308836393,"ENSG00000113141"
966,"PADI2",3518,0.000539963222591247,"ENSG00000117115"
2211,"TIMM8A",3519,0.000539963222591247,"ENSG00000126953"
1395,"AC107375.1",3520,0.00054008600923913,"ENSG00000259891"
-347,"AC010333.2",3521,0.000540748125709081,"ENSG00000259899"
3684,"DPM2",3522,0.000541459748453783,"ENSG00000136908"
1160,"UBFD1",3523,0.000542758564552219,"ENSG00000103353"
2563,"ABCF3",3524,0.000542758564552219,"ENSG00000161204"
1009,"Z97192.1",3525,0.000543102393799495,"ENSG00000212939"
-190,"LINC01410",3526,0.000543102393799495,"ENSG00000238113"
1443,"PARP10",3527,0.000543311526474098,"ENSG00000178685"
-2846,"CHD1L",3528,0.000543510344619772,"ENSG00000131778"
-19,"TRBV20-1",3529,0.000543510344619772,"ENSG00000211747"
5639,"SCG2",3530,0.000543932204472211,"ENSG00000171951"
729,"C11orf95",3531,0.000543932204472211,"ENSG00000188070"
1048,"AL118556.2",3532,0.000544123821971143,"ENSG00000273675"
2829,"FAM3A",3533,0.000544690572506895,"ENSG00000071889"
939,"PRDM1",3534,0.000545336151891675,"ENSG00000057657"
2631,"GGA1",3535,0.000545456525248949,"ENSG00000100083"
2157,"C1orf115",3536,0.000546061772557159,"ENSG00000162817"
-626,"NSA2P1",3537,0.00054614377663841,"ENSG00000236035"
